structure_index,dihedral_deg,atom_index,Z,q0,q_l0_0,q_l1_0,q_l1_1,q_l1_2,q_l1_norm,q_l2_0,q_l2_1,q_l2_2,q_l2_3,q_l2_4,q_l2_norm
710,150.76012909304325,11,1,-1.7059316635131836,0.0024258929770439863,0.004911057185381651,-0.0015004994347691536,0.0007330118678510189,0.005187223665416241,0.010195668786764145,0.0038519215304404497,-0.0018817083910107613,0.01366711501032114,0.006411389447748661,0.01871431991457939
710,150.76012909304325,12,6,0.737282395362854,-0.5194328427314758,1.1377098560333252,0.0,0.0,1.1377098560333252,-0.6917997598648071,0.0,0.0,-1.644840955734253,-1.080640435218811,2.0861141681671143
711,150.86026871165362,0,6,0.7372824549674988,-0.5194329619407654,-1.1377098560333252,0.0,0.0,1.1377098560333252,-1.0935616493225098,0.0,0.0,0.0,-1.7765130996704102,2.0861148834228516
711,150.86026871165362,1,1,-1.7059316635131836,0.0024258936755359173,-0.004911062307655811,0.0016699731349945068,0.0,0.005187228787690401,0.013533946126699448,0.004286974668502808,0.0,0.0,0.012193450704216957,0.01871432736515999
711,150.86026871165362,2,1,-1.7059317827224731,0.0024258936755359173,-0.004911061376333237,-0.0016699726693332195,0.0,0.0051872278563678265,0.013533946126699448,-0.004286973737180233,0.0,0.0,0.012193450704216957,0.01871432736515999
711,150.86026871165362,3,6,0.6997027397155762,0.010881759226322174,-0.04387365281581879,0.0,0.0,0.04387365281581879,-0.00283263623714447,0.0,0.0,0.0,0.04594682529568672,0.046034060418605804
711,150.86026871165362,4,6,0.7093710899353027,0.0032410428393632174,-0.00163179577793926,0.0,0.0,0.00163179577793926,-0.03257395327091217,0.0,0.0,0.0,0.01880664937198162,0.03761319816112518
711,150.86026871165362,5,6,0.7115345597267151,0.004523945972323418,0.0001551807508803904,0.0,0.0,0.0001551807508803904,-0.033257316797971725,0.0,0.0,0.0,0.019201116636395454,0.038402240723371506
711,150.86026871165362,6,6,0.7111343741416931,0.004366659093648195,-2.1051876908373401e-10,0.0,0.0,2.1051876908373401e-10,-0.03302139788866043,0.0,0.0,0.0,0.019064920023083687,0.03812982887029648
711,150.86026871165362,7,6,0.7115345597267151,0.004523949697613716,-0.0001551816239953041,0.0,0.0,0.0001551816239953041,-0.033257316797971725,0.0,0.0,0.0,0.019201131537556648,0.0384022481739521
711,150.86026871165362,8,6,0.7093710899353027,0.003241045167669654,0.001631793798878789,0.0,0.0,0.001631793798878789,-0.032573942095041275,0.0,0.0,0.0,0.01880664750933647,0.03761318698525429
711,150.86026871165362,9,6,0.6997027397155762,0.010881754569709301,0.04387364536523819,0.0,0.0,0.04387364536523819,-0.010178579948842525,0.0,0.0,0.030195113271474838,0.0332232341170311,0.04603402689099312
711,150.86026871165362,10,1,-1.7059317827224731,0.002425899263471365,0.004911073017865419,0.001501663587987423,-0.0007306577754206955,0.005187243223190308,0.01021715346723795,-0.003854893147945404,0.0018756588688120246,0.013633591122925282,0.00644858879968524,0.01871436834335327
711,150.86026871165362,11,1,-1.7059317827224731,0.002425899263471365,0.004911073017865419,-0.0015016631223261356,0.0007306582410819829,0.005187243223190308,0.010217152535915375,0.0038548943120986223,-0.001875658635981381,0.013633592054247856,0.0064485883340239525,0.01871437020599842
711,150.86026871165362,12,6,0.7372826933860779,-0.5194339156150818,1.1377125978469849,0.0,0.0,1.1377125978469849,-0.6943844556808472,0.0,0.0,-1.640806794166565,-1.0851178169250488,2.086120128631592
712,150.96041827090133,0,6,0.7372824549674988,-0.5194329619407654,-1.1377098560333252,0.0,0.0,1.1377098560333252,-1.0935616493225098,0.0,0.0,0.0,-1.7765130996704102,2.0861148834228516
712,150.96041827090133,1,1,-1.7059316635131836,0.0024258936755359173,-0.004911062307655811,0.0016699731349945068,0.0,0.005187228787690401,0.013533946126699448,0.004286974668502808,0.0,0.0,0.012193450704216957,0.01871432736515999
712,150.96041827090133,2,1,-1.7059316635131836,0.0024258936755359173,-0.004911062307655811,-0.001669973717071116,0.0,0.005187229253351688,0.013533947989344597,-0.004286973737180233,0.0,0.0,0.012193451635539532,0.018714331090450287
712,150.96041827090133,3,6,0.6997027397155762,0.0108817582949996,-0.043873660266399384,0.0,0.0,0.043873660266399384,-0.0028326353058218956,0.0,0.0,0.0,0.04594682157039642,0.04603405296802521
712,150.96041827090133,4,6,0.7093710899353027,0.0032410426065325737,-0.0016317961271852255,0.0,0.0,0.0016317961271852255,-0.032573964446783066,0.0,0.0,0.0,0.01880664750933647,0.03761320561170578
712,150.96041827090133,5,6,0.7115345597267151,0.004523945972323418,0.00015518179861828685,0.0,0.0,0.00015518179861828685,-0.03325732797384262,0.0,0.0,0.0,0.019201122224330902,0.0384022518992424
712,150.96041827090133,6,6,0.7111343741416931,0.004366659093648195,-1.405154881339854e-10,0.0,0.0,1.405154881339854e-10,-0.03302139788866043,0.0,0.0,0.0,0.019064920023083687,0.03812982887029648
712,150.96041827090133,7,6,0.7115345597267151,0.004523949697613716,-0.00015518165309913456,0.0,0.0,0.00015518165309913456,-0.033257316797971725,0.0,0.0,0.0,0.019201131537556648,0.0384022481739521
712,150.96041827090133,8,6,0.7093710899353027,0.003241045633330941,0.0016317940317094326,0.0,0.0,0.0016317940317094326,-0.03257394954562187,0.0,0.0,0.0,0.018806640058755875,0.03761318698525429
712,150.96041827090133,9,6,0.6997027397155762,0.010881767608225346,0.04387365281581879,0.0,0.0,0.04387365281581879,-0.01013115793466568,0.0,0.0,0.030120493844151497,0.03330543264746666,0.0460340790450573
712,150.96041827090133,10,1,-1.7059316635131836,0.0024258927442133427,0.004911060445010662,0.0015028008492663503,-0.0007282899459823966,0.0051872278563678265,0.010238546878099442,-0.0038578209932893515,0.0018695847829803824,0.013599866069853306,0.006485652178525925,0.01871432550251484
712,150.96041827090133,11,1,-1.7059317827224731,0.002425892511382699,0.004911060445010662,-0.0015028008492663503,0.0007282901206053793,0.0051872278563678265,0.010238546878099442,0.003857820760458708,-0.0018695840844884515,0.013599866069853306,0.00648565124720335,0.01871432550251484
712,150.96041827090133,12,6,0.737282395362854,-0.5194328427314758,1.137709617614746,0.0,0.0,1.137709617614746,-0.6969594955444336,0.0,0.0,-1.6367473602294922,-1.0895779132843018,2.0861146450042725
713,151.06058079011206,0,6,0.737282395362854,-0.5194329023361206,-1.1377098560333252,0.0,0.0,1.1377098560333252,-1.0935614109039307,0.0,0.0,0.0,-1.7765130996704102,2.0861148834228516
713,151.06058079011206,1,1,-1.7059316635131836,0.0024258936755359173,-0.004911061841994524,0.0016699736006557941,0.0,0.005187228322029114,0.013533946126699448,0.00428697420284152,0.0,0.0,0.012193450704216957,0.01871432736515999
713,151.06058079011206,2,1,-1.7059317827224731,0.0024258934427052736,-0.004911062307655811,-0.001669973018579185,0.0,0.005187228787690401,0.013533946126699448,-0.00428697420284152,0.0,0.0,0.012193450704216957,0.01871432736515999
713,151.06058079011206,3,6,0.6997027397155762,0.010881757363677025,-0.043873656541109085,0.0,0.0,0.043873656541109085,-0.0028326325118541718,0.0,0.0,0.0,0.045946817845106125,0.04603405296802521
713,151.06058079011206,4,6,0.7093710899353027,0.003241043072193861,-0.0016317947302013636,0.0,0.0,0.0016317947302013636,-0.03257395699620247,0.0,0.0,0.0,0.018806643784046173,0.03761319816112518
713,151.06058079011206,5,6,0.7115345597267151,0.004523945972323418,0.0001551807508803904,0.0,0.0,0.0001551807508803904,-0.033257316797971725,0.0,0.0,0.0,0.019201116636395454,0.038402240723371506
713,151.06058079011206,6,6,0.7111343741416931,0.004366659093648195,0.0,0.0,0.0,0.0,-0.03302139788866043,0.0,0.0,0.0,0.019064920023083687,0.03812982887029648
713,151.06058079011206,7,6,0.7115345597267151,0.004523949697613716,-0.0001551816239953041,0.0,0.0,0.0001551816239953041,-0.033257316797971725,0.0,0.0,0.0,0.019201131537556648,0.0384022481739521
