#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  100
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  100
#! SET periodic_psi true
   -2.827433388   -2.953097094   22.494978039   -6.755839265    7.203527216
   -2.764601535   -2.953097094   20.783801959  -22.169101780    6.963582753
   -2.701769682   -2.953097094   19.554650946  -16.831670895    3.118521680
   -2.638937829   -2.953097094   19.130047421    0.769554823  -11.460097769
   -2.576105976   -2.953097094   22.351375752    6.864399753  -29.134431807
   -2.513274123   -2.953097094   23.167308248   11.390738479  -41.561895662
   -2.450442270   -2.953097094   24.100508301    9.639197877  -40.687150856
   -2.387610417   -2.953097094   24.473424694    4.264162666  -33.499686071
   -2.324778564   -2.953097094   24.284765418   -1.694075895  -24.865613616
   -2.261946711   -2.953097094   23.964385445   -4.897919298  -20.716283255
   -2.199114858   -2.953097094   23.716806135   -2.516244566  -18.987961835
   -2.136283004   -2.953097094   24.170154746   -7.783102859  -18.502323390
   -2.073451151   -2.953097094   23.342271460   -6.469065109  -10.545553859
   -2.010619298   -2.953097094   22.649730083   -6.829695463   -0.854880111
   -1.947787445   -2.953097094   21.770669276   -6.818350710   -1.942771236
   -1.884955592   -2.953097094   21.864979786   10.035656418   -6.712553958
   -1.822123739   -2.953097094   22.954311120   21.650941433  -10.759195641
   -1.759291886   -2.953097094   24.545379174   25.008586261   -8.351757104
   -1.696460033   -2.953097094   26.276049909    9.160052820   -2.403466124
   -1.633628180   -2.953097094   27.075574544    1.025452805   10.915241233
   -1.570796327   -2.953097094   27.594682615   14.487219579    6.845707307
   -1.507964474   -2.953097094   29.686681846   27.024907576   -8.696324670
   -1.445132621   -2.953097094   31.173071886   11.931725163  -25.903117704
   -1.382300768   -2.953097094   31.211000033  -20.877262444  -36.593699356
   -1.319468915   -2.953097094   29.196060536  -41.959959378  -40.663769724
   -1.256637061   -2.953097094   26.715252870  -32.725772069  -41.681767881
   -1.193805208   -2.953097094   24.981656006  -12.664533079  -43.190645141
   -1.130973355   -2.953097094   25.029513273    3.623532208  -38.519515927
   -1.068141502   -2.953097094   25.899859724   11.149748496  -35.780268166
   -1.005309649   -2.953097094   26.840943436   14.698306899  -28.283505713
   -0.942477796   -2.953097094   28.664004263   42.934764923  -22.549915689
   -0.879645943   -2.953097094   32.336572286   72.977351406   -8.733020747
   -0.816814090   -2.953097094   39.201097729   80.303871487   13.186900190
   -0.753982237   -2.953097094   44.074740478   72.114804322   12.132090103
   -0.691150384   -2.953097094   48.212554360   59.042242240    4.892747716
   -0.628318531   -2.953097094   51.813443938   54.995413173   -1.110304825
   -0.565486678   -2.953097094   55.133152160   49.038061805   -8.037352265
   -0.502654825   -2.953097094   57.959708310   37.354744780  -15.065536764
   -0.439822972   -2.953097094   60.072949499   27.224433914  -17.064507742
   -0.376991118   -2.953097094   61.606504552   21.778829536  -15.032864423
   -0.314159265   -2.953097094   62.836013648   17.361946320  -11.491473902
   -0.251327412   -2.953097094   63.788229288   14.463983750   -6.365098654
   -0.188495559   -2.953097094   64.622650937   11.852570178   -1.729778658
   -0.125663706   -2.953097094   65.249534577    7.763613312    1.271012463
   -0.062831853   -2.953097094   65.547737737    1.859584037    2.281018800
    0.000000000   -2.953097094   65.463439899   -4.597709527    1.550544378
    0.062831853   -2.953097094   64.976297564  -10.756699182   -0.550532273
    0.125663706   -2.953097094   64.108855545  -16.742894611   -5.290661599
    0.188495559   -2.953097094   62.854734354  -23.282143361  -14.023913572
    0.251327412   -2.953097094   61.173432347  -30.630819153  -26.614322529
    0.314159265   -2.953097094   58.717947796  -44.115579737  -40.292860509
    0.376991118   -2.953097094   55.383576629  -62.107676309  -52.722237910
