Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  880559 |  1.09e-03 |     -- |  7.78e+00 |  1.14e+01 |     -- |  3.15e+01 |  4.53e+01
  884564 |  1.06e-03 |     -- |  6.87e+00 |  8.90e+00 |     -- |  3.17e+01 |  4.51e+01
  888564 |  1.08e-03 |     -- |  7.10e+00 |  9.17e+00 |     -- |  3.17e+01 |  4.55e+01
  892564 |  1.07e-03 |     -- |  9.07e+00 |  1.22e+01 |     -- |  3.11e+01 |  4.45e+01
  896565 |  1.01e-03 |     -- |  7.69e+00 |  1.00e+01 |     -- |  3.05e+01 |  4.37e+01
  900565 |  1.09e-03 |     -- |  7.62e+00 |  1.06e+01 |     -- |  3.12e+01 |  4.54e+01
  904566 |  1.07e-03 |     -- |  7.22e+00 |  9.07e+00 |     -- |  3.13e+01 |  4.53e+01
  908569 |  1.03e-03 |     -- |  7.64e+00 |  1.02e+01 |     -- |  3.10e+01 |  4.43e+01
  912569 |  1.01e-03 |     -- |  7.18e+00 |  9.34e+00 |     -- |  3.06e+01 |  4.40e+01
  916572 |  1.07e-03 |     -- |  8.35e+00 |  1.10e+01 |     -- |  3.12e+01 |  4.49e+01
  920574 |  1.08e-03 |     -- |  6.50e+00 |  8.30e+00 |     -- |  3.16e+01 |  4.56e+01
  924579 |  1.09e-03 |     -- |  7.57e+00 |  9.70e+00 |     -- |  3.18e+01 |  4.56e+01
  928579 |  1.02e-03 |     -- |  7.47e+00 |  1.01e+01 |     -- |  3.08e+01 |  4.39e+01
  932579 |  1.00e-03 |     -- |  7.92e+00 |  1.04e+01 |     -- |  3.05e+01 |  4.35e+01
  936583 |  1.03e-03 |     -- |  7.83e+00 |  1.11e+01 |     -- |  3.08e+01 |  4.39e+01
  940587 |  1.09e-03 |     -- |  6.33e+00 |  8.39e+00 |     -- |  3.20e+01 |  4.58e+01
  944590 |  1.04e-03 |     -- |  7.80e+00 |  9.84e+00 |     -- |  3.08e+01 |  4.44e+01
  948592 |  1.02e-03 |     -- |  6.63e+00 |  8.66e+00 |     -- |  3.09e+01 |  4.43e+01
  952595 |  1.03e-03 |     -- |  8.25e+00 |  1.17e+01 |     -- |  3.06e+01 |  4.38e+01
  956599 |  9.68e-04 |     -- |  7.33e+00 |  9.61e+00 |     -- |  3.00e+01 |  4.29e+01
