Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  861075 |  4.33e-04 |     -- |  5.75e+00 |  7.33e+00 |     -- |  1.94e+01 |  2.85e+01
  865080 |  4.41e-04 |     -- |  5.09e+00 |  6.81e+00 |     -- |  1.96e+01 |  2.89e+01
  869085 |  4.50e-04 |     -- |  6.82e+00 |  8.70e+00 |     -- |  1.96e+01 |  2.87e+01
  873090 |  4.67e-04 |     -- |  5.53e+00 |  7.21e+00 |     -- |  2.00e+01 |  2.97e+01
  877095 |  4.54e-04 |     -- |  5.41e+00 |  7.17e+00 |     -- |  1.96e+01 |  2.93e+01
  881100 |  4.93e-04 |     -- |  4.20e+00 |  5.65e+00 |     -- |  2.05e+01 |  3.09e+01
  885105 |  5.16e-04 |     -- |  4.60e+00 |  6.11e+00 |     -- |  2.05e+01 |  3.15e+01
  889110 |  4.87e-04 |     -- |  5.92e+00 |  7.89e+00 |     -- |  2.04e+01 |  3.02e+01
  893115 |  4.31e-04 |     -- |  5.61e+00 |  7.64e+00 |     -- |  1.93e+01 |  2.84e+01
  897120 |  4.63e-04 |     -- |  4.60e+00 |  6.23e+00 |     -- |  1.99e+01 |  2.98e+01
  901125 |  4.84e-04 |     -- |  4.78e+00 |  6.62e+00 |     -- |  2.02e+01 |  3.04e+01
  905130 |  4.77e-04 |     -- |  6.23e+00 |  7.82e+00 |     -- |  1.99e+01 |  2.99e+01
  909135 |  4.73e-04 |     -- |  6.58e+00 |  8.41e+00 |     -- |  1.99e+01 |  2.96e+01
  913140 |  4.88e-04 |     -- |  5.54e+00 |  7.22e+00 |     -- |  2.02e+01 |  3.04e+01
  917145 |  4.27e-04 |     -- |  5.53e+00 |  7.25e+00 |     -- |  1.93e+01 |  2.83e+01
  921150 |  4.65e-04 |     -- |  4.54e+00 |  6.34e+00 |     -- |  2.02e+01 |  2.98e+01
  925155 |  4.08e-04 |     -- |  6.06e+00 |  7.91e+00 |     -- |  1.86e+01 |  2.75e+01
  929160 |  4.22e-04 |     -- |  5.15e+00 |  7.19e+00 |     -- |  1.88e+01 |  2.82e+01
  933165 |  4.28e-04 |     -- |  6.06e+00 |  7.94e+00 |     -- |  1.91e+01 |  2.82e+01
  937170 |  4.17e-04 |     -- |  5.07e+00 |  6.45e+00 |     -- |  1.90e+01 |  2.81e+01
  941175 |  4.44e-04 |     -- |  5.54e+00 |  7.01e+00 |     -- |  1.94e+01 |  2.90e+01
  945180 |  4.58e-04 |     -- |  5.21e+00 |  6.93e+00 |     -- |  1.96e+01 |  2.95e+01
  949185 |  4.50e-04 |     -- |  4.01e+00 |  5.56e+00 |     -- |  1.98e+01 |  2.95e+01
