Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
103682007 |  2.29e-03 |     -- |  1.98e+01 |  6.18e+01 |     -- |  1.30e+01 |  2.76e+01
104492018 |  2.29e-03 |     -- |  1.98e+01 |  6.18e+01 |     -- |  1.30e+01 |  2.76e+01
105302042 |  2.29e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.29e+01 |  2.75e+01
106112049 |  2.29e-03 |     -- |  1.98e+01 |  6.18e+01 |     -- |  1.29e+01 |  2.76e+01
106922077 |  2.29e-03 |     -- |  1.98e+01 |  6.17e+01 |     -- |  1.29e+01 |  2.76e+01
107732079 |  2.29e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.29e+01 |  2.75e+01
108542101 |  2.29e-03 |     -- |  1.97e+01 |  6.18e+01 |     -- |  1.29e+01 |  2.75e+01
109352130 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.29e+01 |  2.75e+01
110162152 |  2.29e-03 |     -- |  1.97e+01 |  6.18e+01 |     -- |  1.29e+01 |  2.75e+01
110972168 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.29e+01 |  2.75e+01
111782177 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.29e+01 |  2.75e+01
112592180 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.28e+01 |  2.75e+01
113402182 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.28e+01 |  2.74e+01
114212200 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.28e+01 |  2.75e+01
115022227 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.28e+01 |  2.74e+01
115832228 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.28e+01 |  2.74e+01
116642250 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.28e+01 |  2.74e+01
117452256 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.28e+01 |  2.74e+01
118262273 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.27e+01 |  2.74e+01
119072274 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.27e+01 |  2.74e+01
119882292 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.27e+01 |  2.74e+01
120692306 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.27e+01 |  2.74e+01
121502321 |  2.28e-03 |     -- |  1.97e+01 |  6.17e+01 |     -- |  1.27e+01 |  2.74e+01
122312333 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.26e+01 |  2.73e+01
123122339 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.26e+01 |  2.73e+01
123932342 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.26e+01 |  2.73e+01
124742359 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.26e+01 |  2.73e+01
125552374 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.26e+01 |  2.73e+01
126362392 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.26e+01 |  2.73e+01
127172402 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.26e+01 |  2.72e+01
127982402 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.26e+01 |  2.73e+01
128792427 |  2.28e-03 |     -- |  1.96e+01 |  6.17e+01 |     -- |  1.26e+01 |  2.72e+01
129602430 |  2.28e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.25e+01 |  2.72e+01
130412431 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.25e+01 |  2.72e+01
131222439 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.25e+01 |  2.72e+01
132032464 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.25e+01 |  2.72e+01
132842467 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.25e+01 |  2.72e+01
133652492 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.25e+01 |  2.72e+01
134462495 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.24e+01 |  2.72e+01
135272520 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.24e+01 |  2.71e+01
136082534 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.24e+01 |  2.71e+01
136892558 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.24e+01 |  2.71e+01
137702580 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.24e+01 |  2.71e+01
138512587 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.25e+01 |  2.71e+01
139322589 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.24e+01 |  2.71e+01
140132589 |  2.27e-03 |     -- |  1.95e+01 |  6.17e+01 |     -- |  1.23e+01 |  2.71e+01
140942594 |  2.27e-03 |     -- |  1.95e+01 |  6.16e+01 |     -- |  1.23e+01 |  2.71e+01
141752620 |  2.27e-03 |     -- |  1.94e+01 |  6.17e+01 |     -- |  1.22e+01 |  2.70e+01
142562623 |  2.26e-03 |     -- |  1.94e+01 |  6.16e+01 |     -- |  1.23e+01 |  2.70e+01
143372650 |  2.27e-03 |     -- |  1.94e+01 |  6.17e+01 |     -- |  1.23e+01 |  2.70e+01
144182655 |  2.27e-03 |     -- |  1.94e+01 |  6.16e+01 |     -- |  1.22e+01 |  2.70e+01
144992672 |  2.27e-03 |     -- |  1.94e+01 |  6.17e+01 |     -- |  1.22e+01 |  2.69e+01
145802700 |  2.26e-03 |     -- |  1.93e+01 |  6.16e+01 |     -- |  1.21e+01 |  2.69e+01
146612711 |  2.27e-03 |     -- |  1.94e+01 |  6.16e+01 |     -- |  1.22e+01 |  2.70e+01
147422726 |  2.26e-03 |     -- |  1.94e+01 |  6.16e+01 |     -- |  1.22e+01 |  2.70e+01
148232730 |  2.26e-03 |     -- |  1.94e+01 |  6.17e+01 |     -- |  1.22e+01 |  2.69e+01
149042746 |  2.26e-03 |     -- |  1.94e+01 |  6.16e+01 |     -- |  1.22e+01 |  2.69e+01
149852758 |  2.27e-03 |     -- |  1.94e+01 |  6.17e+01 |     -- |  1.21e+01 |  2.69e+01
150662771 |  2.26e-03 |     -- |  1.94e+01 |  6.16e+01 |     -- |  1.21e+01 |  2.69e+01
151472779 |  2.26e-03 |     -- |  1.93e+01 |  6.16e+01 |     -- |  1.21e+01 |  2.69e+01
152282786 |  2.26e-03 |     -- |  1.93e+01 |  6.16e+01 |     -- |  1.21e+01 |  2.69e+01
153092798 |  2.26e-03 |     -- |  1.93e+01 |  6.17e+01 |     -- |  1.21e+01 |  2.69e+01
153902806 |  2.26e-03 |     -- |  1.93e+01 |  6.16e+01 |     -- |  1.20e+01 |  2.68e+01
