struct_id,dihedral_deg,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm
642,143.97667374397884,0,6,-1.216901183128357,-0.1948169618844986,-1.3214328289031982,0.2738039791584015,1.3634907007217407,-2.130664825439453,-1.662491798400879,-1.3308405876159668,0.8571503758430481,-0.3202206790447235,3.148332357406616
642,143.97667374397884,1,1,-1.2169010639190674,3.6432058811187744,7.470749378204346,-4.59616756439209,9.497883796691895,-5.967715740203857,-10.525179862976074,-0.6484417915344238,-3.861237049102783,-4.420382976531982,13.463374137878418
642,143.97667374397884,2,1,-1.2169010639190674,0.4228159189224243,-2.507051944732666,-4.404294490814209,5.085458755493164,-5.179206848144531,-8.406879425048828,-2.4526095390319824,0.27581003308296204,-2.609689950942993,10.507219314575195
642,143.97667374397884,3,6,-1.216901183128357,1.3067591190338135,0.7033669352531433,-0.15884310007095337,1.492506504058838,-4.121476650238037,-5.401488780975342,-1.5110511779785156,0.990373969078064,0.3026159107685089,7.036926746368408
642,143.97667374397884,4,6,-1.216901183128357,-0.41543057560920715,-1.4658383131027222,-0.171842560172081,1.5332300662994385,-3.325270652770996,-2.453449249267578,-2.2772185802459717,1.0952657461166382,-0.373865008354187,4.85818338394165
642,143.97667374397884,5,6,-1.216901421546936,0.36349785327911377,0.2795991897583008,0.10069121420383453,0.4695158302783966,-3.3650169372558594,-3.6499216556549072,-1.8660165071487427,0.9732705950737,-0.30682092905044556,5.400803565979004
642,143.97667374397884,6,6,-1.216901421546936,-3.0856337929208166e-08,-1.6786475498520304e-07,-8.019272002002253e-08,1.8857772943192685e-07,-3.3410792350769043,-3.26564884185791,-2.0337002277374268,0.961997389793396,-0.41100943088531494,5.201689720153809
642,143.97667374397884,7,6,-1.216901183128357,-0.36349764466285706,-0.279599130153656,-0.10069113969802856,0.4695155918598175,-3.3647878170013428,-3.649832248687744,-1.8659412860870361,0.9730808138847351,-0.30684173107147217,5.40054178237915
642,143.97667374397884,8,6,-1.216901421546936,0.4154306650161743,1.4658379554748535,0.17184241116046906,1.5332297086715698,-3.320765733718872,-2.435901165008545,-2.268787145614624,1.0911418199539185,-0.38106608390808105,4.841930866241455
642,143.97667374397884,9,6,-1.2169013023376465,-1.3067588806152344,-0.7033668160438538,0.15884287655353546,1.4925061464309692,-4.048144817352295,-5.313570976257324,-1.4403291940689087,0.9268412590026855,0.26027122139930725,6.900929927825928
