struct_id,dihedral_deg,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm
591,138.92617276082817,3,6,-0.12296919524669647,-3.734235463070945e-07,-1.64330231200438e-06,-2.98595909953292e-06,3.4286790651094634e-06,-2.7078453967988025e-07,2.681295882211998e-06,2.0841105197177967e-06,2.6357392357567733e-07,-1.1072768302256009e-06,3.5918965295422822e-06
591,138.92617276082817,4,6,-0.13567298650741577,2.7305182470627187e-07,-9.231924025243643e-08,1.190011076346309e-07,3.11835549382522e-07,-5.233370075075072e-07,1.4950938975744066e-06,1.0205665290641264e-07,2.2734232629773032e-07,-2.0344093627500115e-06,2.590387794043636e-06
591,138.92617276082817,5,6,-0.13955017924308777,2.730988990506944e-09,1.4406933246391418e-07,-7.483987474188325e-08,1.6237130751051154e-07,1.584646440733195e-07,2.0335289718786953e-06,7.135291753002093e-07,-1.6550852421914897e-07,-1.8132541299564764e-06,2.8257315989321796e-06
591,138.92617276082817,6,6,-0.13982145488262177,-5.1917787594285645e-15,8.73330016838052e-15,-2.5602990457980826e-14,2.7545203124717046e-14,1.613249338561218e-07,2.0166285139566753e-06,6.623753279200173e-07,-1.4805726777922246e-07,-1.8047048797598109e-06,2.7947160106123192e-06
591,138.92617276082817,7,6,-0.13955019414424896,-2.732147619255443e-09,-1.4406867876459728e-07,7.483911446115599e-08,1.6237038380495505e-07,1.5965227362357837e-07,2.034419367191731e-06,7.137376201171719e-07,-1.6602777463958773e-07,-1.8129393311028252e-06,2.826320269377902e-06
591,138.92617276082817,8,6,-0.13567499816417694,-2.730521089233662e-07,9.23194463098298e-08,-1.190008234175366e-07,3.11835748334488e-07,-5.676578211932792e-07,1.4618623254136764e-06,8.629524472780759e-08,2.326644050754112e-07,-2.029539245995693e-06,2.576797669462394e-06
591,138.92617276082817,9,6,-0.12298791110515594,3.734234610419662e-07,1.6433029941254063e-06,2.98595909953292e-06,3.428679292483139e-06,1.7920399386639474e-08,2.9848897611373104e-06,2.2105703010311117e-06,1.292619202786227e-07,-1.2221543101986754e-06,3.912400643457659e-06
591,138.92617276082817,10,1,-0.17252705991268158,-1.0768702622954152e-06,-2.2216374873096356e-06,4.257267605112247e-08,2.4692376427992713e-06,-1.5010334664111724e-06,-8.358560990018304e-06,-1.4281635003499105e-06,-5.583729034697171e-07,6.602763136243084e-08,8.629856893094257e-06
591,138.92617276082817,11,1,-0.17252705991268158,3.258508741055266e-06,-2.0208424302836647e-06,-2.261697090943926e-06,4.451624135981547e-06,-1.6181804767256835e-06,-3.083206593146315e-06,-9.882365930025117e-07,1.1245668218862193e-07,1.3091356265704235e-07,3.623681323006167e-06
591,138.92617276082817,12,6,-0.14445677399635315,-1.1710469607351115e-06,1.3711534165850026e-06,-6.064941970862492e-08,1.804187036213989e-06,-9.951595529855695e-07,6.136348929430824e-06,2.3384325231745606e-07,-3.4527175785115105e-07,-1.1350052773195785e-06,6.333028977678623e-06
592,139.02487149716129,0,6,-0.14457204937934875,1.1710473017956247e-06,-1.3711542123928666e-06,6.064938418148813e-08,1.804187832021853e-06,-3.152777594550571e-07,5.765211881225696e-06,-1.3351130974115222e-06,6.714761724424534e-08,-1.8376229604655236e-07,5.9294075072102714e-06
592,139.02487149716129,1,1,-0.17220580577850342,-3.72467775378027e-06,4.536316282610642e-06,1.0424570291434065e-06,5.961384886177257e-06,-3.382070190127706e-06,-2.3410400444845436e-06,-1.4689808836010343e-07,3.0320066457534267e-07,-5.4547911076952e-07,4.162922323303064e-06
592,139.02487149716129,2,1,-0.17220580577850342,1.5430375697178533e-06,-2.9383505761870765e-07,1.1766716170313885e-06,1.96261566998146e-06,-2.1139592263352824e-06,-4.62483194496599e-06,-1.1817527365565184e-06,-3.574468223632721e-07,2.97513821578832e-07,5.241251528786961e-06
592,139.02487149716129,3,6,-0.12296918779611588,-3.7342340419854736e-07,-1.64330231200438e-06,-2.98595909953292e-06,3.4286790651094634e-06,-2.7078471021013684e-07,2.6812967917067e-06,2.0841098375967704e-06,2.635736109368736e-07,-1.1072768302256009e-06,3.5918967569159577e-06
592,139.02487149716129,4,6,-0.13567298650741577,2.730516825977247e-07,-9.231903419504306e-08,1.1900107210749411e-07,3.11835350430556e-07,-5.233372348811827e-07,1.4950940112612443e-06,1.020567097498315e-07,2.2734209892405488e-07,-2.034409590123687e-06,2.5903880214173114e-06
592,139.02487149716129,5,6,-0.13955019414424896,2.7309019490218134e-09,1.4406943193989719e-07,-7.484008790470398e-08,1.6237147804076812e-07,1.5846438827793463e-07,2.033528289757669e-06,7.13529288987047e-07,-1.655083678997471e-07,-1.8132541299564764e-06,2.8257311441848287e-06
592,139.02487149716129,6,6,-0.13982145488262177,-4.507424503628378e-14,1.0167023879693524e-13,-2.0001856345253782e-13,2.288579211123104e-13,1.6132491964526707e-07,2.0166291960777016e-06,6.623752142331796e-07,-1.4805732462264132e-07,-1.8047049934466486e-06,2.79471646535967e-06
592,139.02487149716129,7,6,-0.13955019414424896,-2.730873083223173e-09,-1.440695456267349e-07,7.483967578991724e-08,1.6237139277563983e-07,1.59648848807592e-07,2.034417775576003e-06,7.137379611776851e-07,-1.660256003788163e-07,-1.8129412637790665e-06,2.826320269377902e-06
592,139.02487149716129,8,6,-0.13567499816417694,-2.73051767862853e-07,9.231826680888844e-08,-1.1900132079745163e-07,3.1183529358713713e-07,-5.675660759152379e-07,1.4619816965932841e-06,8.633801229507299e-08,2.3263847026555595e-07,-2.0295296963013243e-06,2.57683677773457e-06
592,139.02487149716129,9,6,-0.12298786640167236,3.7342331893341907e-07,1.64330231200438e-06,2.985958644785569e-06,3.428678382988437e-06,1.6820365544845117e-08,2.9842829007975524e-06,2.210051206930075e-06,1.2993845643904933e-07,-1.2218117717566201e-06,3.91155481338501e-06
592,139.02487149716129,10,1,-0.172526553273201,-1.0792256261993316e-06,-2.215079121015151e-06,3.9968622189689995e-08,2.464325689288671e-06,-1.5042585346236592e-06,-8.35473656479735e-06,-1.4278791695687687e-06,-5.596341452474007e-07,6.531334406645328e-08,8.626743692730088e-06
592,139.02487149716129,11,1,-0.17252656817436218,3.2608641049591824e-06,-2.0273998870834475e-06,-2.259096163470531e-06,4.455008365766844e-06,-1.6244903235929087e-06,-3.0844898901705164e-06,-9.861603302852018e-07,1.1151846734946957e-07,1.2784809655386198e-07,3.6268913845560746e-06
592,139.02487149716129,12,6,-0.14445696771144867,-1.1710473017956247e-06,1.3711538713323534e-06,-6.064924917836834e-08,1.8041876046481775e-06,-9.942966698872624e-07,6.137133823358454e-06,2.294348462328344e-07,-3.4541844229352137e-07,-1.1319064014969626e-06,6.332946213660762e-06
