Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  972012 |  1.06e-04 |     -- |  3.27e+00 |  4.86e+00 |     -- |  9.64e+00 |  1.37e+01
  976012 |  1.29e-04 |     -- |  2.90e+00 |  4.63e+00 |     -- |  1.02e+01 |  1.54e+01
  980012 |  1.31e-04 |     -- |  4.86e+00 |  6.40e+00 |     -- |  1.03e+01 |  1.48e+01
  984012 |  1.31e-04 |     -- |  3.75e+00 |  5.38e+00 |     -- |  1.06e+01 |  1.53e+01
  988012 |  1.49e-04 |     -- |  4.61e+00 |  6.46e+00 |     -- |  1.08e+01 |  1.60e+01
  992012 |  1.44e-04 |     -- |  4.26e+00 |  5.84e+00 |     -- |  1.09e+01 |  1.59e+01
  996012 |  1.59e-04 |     -- |  4.98e+00 |  6.53e+00 |     -- |  1.14e+01 |  1.66e+01
 1000012 |  1.50e-04 |     -- |  3.39e+00 |  4.93e+00 |     -- |  1.13e+01 |  1.66e+01
 1004012 |  2.07e-04 |     -- |  4.97e+00 |  6.78e+00 |     -- |  1.23e+01 |  1.92e+01
 1008012 |  1.72e-04 |     -- |  5.45e+00 |  7.21e+00 |     -- |  1.18e+01 |  1.71e+01
 1012012 |  1.88e-04 |     -- |  5.77e+00 |  7.26e+00 |     -- |  1.24e+01 |  1.80e+01
 1016012 |  1.71e-04 |     -- |  5.05e+00 |  6.51e+00 |     -- |  1.21e+01 |  1.73e+01
 1020012 |  1.89e-04 |     -- |  5.49e+00 |  6.98e+00 |     -- |  1.27e+01 |  1.82e+01
 1024012 |  2.08e-04 |     -- |  5.71e+00 |  7.44e+00 |     -- |  1.31e+01 |  1.90e+01
 1028012 |  2.04e-04 |     -- |  6.00e+00 |  7.72e+00 |     -- |  1.31e+01 |  1.87e+01
 1032012 |  2.06e-04 |     -- |  4.85e+00 |  6.26e+00 |     -- |  1.35e+01 |  1.93e+01
 1036012 |  2.15e-04 |     -- |  4.90e+00 |  6.60e+00 |     -- |  1.36e+01 |  1.97e+01
 1040012 |  2.21e-04 |     -- |  6.30e+00 |  7.93e+00 |     -- |  1.34e+01 |  1.95e+01
 1044012 |  2.28e-04 |     -- |  5.38e+00 |  7.07e+00 |     -- |  1.39e+01 |  2.02e+01
 1048012 |  2.36e-04 |     -- |  5.26e+00 |  7.04e+00 |     -- |  1.42e+01 |  2.06e+01
 1052012 |  2.65e-04 |     -- |  5.75e+00 |  7.39e+00 |     -- |  1.44e+01 |  2.18e+01
 1056012 |  2.30e-04 |     -- |  5.83e+00 |  7.81e+00 |     -- |  1.38e+01 |  2.00e+01
 1060012 |  2.29e-04 |     -- |  5.78e+00 |  7.43e+00 |     -- |  1.40e+01 |  2.01e+01
 1064013 |  2.13e-04 |     -- |  6.24e+00 |  7.86e+00 |     -- |  1.35e+01 |  1.91e+01
 1068013 |  2.29e-04 |     -- |  4.77e+00 |  6.39e+00 |     -- |  1.41e+01 |  2.04e+01
 1072013 |  2.08e-04 |     -- |  4.73e+00 |  6.23e+00 |     -- |  1.36e+01 |  1.94e+01
 1076013 |  2.60e-04 |     -- |  4.90e+00 |  6.62e+00 |     -- |  1.44e+01 |  2.18e+01
 1080013 |  2.23e-04 |     -- |  5.33e+00 |  7.18e+00 |     -- |  1.38e+01 |  1.98e+01
 1084013 |  2.11e-04 |     -- |  5.26e+00 |  6.95e+00 |     -- |  1.35e+01 |  1.93e+01
 1088013 |  2.75e-04 |     -- |  4.97e+00 |  6.56e+00 |     -- |  1.47e+01 |  2.25e+01
 1092014 |  2.17e-04 |     -- |  5.83e+00 |  7.58e+00 |     -- |  1.36e+01 |  1.94e+01
 1096014 |  2.10e-04 |     -- |  5.85e+00 |  7.46e+00 |     -- |  1.34e+01 |  1.91e+01
 1100014 |  2.00e-04 |     -- |  5.13e+00 |  6.75e+00 |     -- |  1.32e+01 |  1.88e+01
 1104014 |  2.46e-04 |     -- |  5.14e+00 |  6.74e+00 |     -- |  1.43e+01 |  2.11e+01
 1108014 |  2.17e-04 |     -- |  5.32e+00 |  7.03e+00 |     -- |  1.37e+01 |  1.96e+01
 1112014 |  2.09e-04 |     -- |  5.15e+00 |  6.72e+00 |     -- |  1.33e+01 |  1.93e+01
 1116014 |  2.67e-04 |     -- |  4.63e+00 |  6.07e+00 |     -- |  1.46e+01 |  2.23e+01
 1120014 |  2.21e-04 |     -- |  5.59e+00 |  7.46e+00 |     -- |  1.35e+01 |  1.97e+01
 1124014 |  2.00e-04 |     -- |  6.16e+00 |  7.99e+00 |     -- |  1.30e+01 |  1.84e+01
 1128014 |  1.97e-04 |     -- |  5.87e+00 |  7.62e+00 |     -- |  1.28e+01 |  1.83e+01
 1132014 |  2.30e-04 |     -- |  5.13e+00 |  6.92e+00 |     -- |  1.36e+01 |  2.03e+01
 1136014 |  2.53e-04 |     -- |  5.72e+00 |  7.34e+00 |     -- |  1.40e+01 |  2.13e+01
 1140014 |  2.13e-04 |     -- |  6.09e+00 |  8.10e+00 |     -- |  1.32e+01 |  1.90e+01
 1144014 |  1.94e-04 |     -- |  5.10e+00 |  6.78e+00 |     -- |  1.31e+01 |  1.85e+01
 1148014 |  2.39e-04 |     -- |  5.27e+00 |  7.07e+00 |     -- |  1.37e+01 |  2.07e+01
 1152014 |  2.07e-04 |     -- |  4.40e+00 |  5.93e+00 |     -- |  1.35e+01 |  1.95e+01
 1156014 |  2.09e-04 |     -- |  5.89e+00 |  7.93e+00 |     -- |  1.32e+01 |  1.88e+01
 1160014 |  2.02e-04 |     -- |  5.25e+00 |  6.85e+00 |     -- |  1.31e+01 |  1.89e+01
 1164014 |  2.50e-04 |     -- |  5.12e+00 |  6.64e+00 |     -- |  1.41e+01 |  2.14e+01
 1168014 |  1.97e-04 |     -- |  5.91e+00 |  7.51e+00 |     -- |  1.29e+01 |  1.84e+01
 1172014 |  1.98e-04 |     -- |  5.09e+00 |  6.83e+00 |     -- |  1.31e+01 |  1.87e+01
 1176014 |  2.14e-04 |     -- |  5.26e+00 |  6.87e+00 |     -- |  1.31e+01 |  1.95e+01
 1180014 |  1.95e-04 |     -- |  5.19e+00 |  7.16e+00 |     -- |  1.28e+01 |  1.84e+01
 1184014 |  2.02e-04 |     -- |  5.28e+00 |  6.96e+00 |     -- |  1.31e+01 |  1.89e+01
 1188014 |  2.05e-04 |     -- |  6.18e+00 |  8.02e+00 |     -- |  1.31e+01 |  1.86e+01
 1192014 |  2.09e-04 |     -- |  4.85e+00 |  6.49e+00 |     -- |  1.31e+01 |  1.94e+01
 1196014 |  2.25e-04 |     -- |  5.37e+00 |  6.97e+00 |     -- |  1.36e+01 |  2.00e+01
 1200014 |  2.02e-04 |     -- |  5.94e+00 |  7.93e+00 |     -- |  1.28e+01 |  1.85e+01
 1204014 |  1.82e-04 |     -- |  4.92e+00 |  6.38e+00 |     -- |  1.26e+01 |  1.80e+01
 1208014 |  1.93e-04 |     -- |  5.43e+00 |  6.94e+00 |     -- |  1.29e+01 |  1.84e+01
 1212014 |  1.86e-04 |     -- |  5.44e+00 |  7.14e+00 |     -- |  1.26e+01 |  1.79e+01
 1216014 |  2.04e-04 |     -- |  4.66e+00 |  6.54e+00 |     -- |  1.29e+01 |  1.91e+01
 1220014 |  2.07e-04 |     -- |  5.23e+00 |  6.88e+00 |     -- |  1.31e+01 |  1.92e+01
 1224014 |  2.18e-04 |     -- |  6.01e+00 |  7.85e+00 |     -- |  1.32e+01 |  1.93e+01
 1228014 |  1.79e-04 |     -- |  4.85e+00 |  6.53e+00 |     -- |  1.24e+01 |  1.78e+01
 1232014 |  1.95e-04 |     -- |  5.35e+00 |  7.10e+00 |     -- |  1.28e+01 |  1.84e+01
 1236014 |  1.98e-04 |     -- |  5.30e+00 |  7.00e+00 |     -- |  1.29e+01 |  1.86e+01
 1240014 |  2.35e-04 |     -- |  4.86e+00 |  6.34e+00 |     -- |  1.36e+01 |  2.07e+01
 1244014 |  2.12e-04 |     -- |  5.16e+00 |  6.92e+00 |     -- |  1.33e+01 |  1.94e+01
 1248014 |  1.89e-04 |     -- |  5.50e+00 |  6.85e+00 |     -- |  1.28e+01 |  1.82e+01
 1252014 |  1.82e-04 |     -- |  5.44e+00 |  7.20e+00 |     -- |  1.24e+01 |  1.77e+01
 1256014 |  1.82e-04 |     -- |  5.07e+00 |  6.79e+00 |     -- |  1.26e+01 |  1.79e+01
 1260014 |  1.79e-04 |     -- |  5.75e+00 |  7.32e+00 |     -- |  1.23e+01 |  1.75e+01
 1264014 |  1.94e-04 |     -- |  4.97e+00 |  6.44e+00 |     -- |  1.28e+01 |  1.86e+01
 1268014 |  2.07e-04 |     -- |  5.06e+00 |  6.61e+00 |     -- |  1.31e+01 |  1.92e+01
 1272014 |  1.85e-04 |     -- |  4.81e+00 |  6.51e+00 |     -- |  1.25e+01 |  1.81e+01
 1276014 |  1.90e-04 |     -- |  5.53e+00 |  7.26e+00 |     -- |  1.25e+01 |  1.81e+01
 1280014 |  2.02e-04 |     -- |  4.78e+00 |  6.62e+00 |     -- |  1.29e+01 |  1.90e+01
 1284014 |  1.92e-04 |     -- |  6.20e+00 |  8.08e+00 |     -- |  1.24e+01 |  1.78e+01
 1288015 |  1.72e-04 |     -- |  5.25e+00 |  6.86e+00 |     -- |  1.22e+01 |  1.72e+01
 1292015 |  1.90e-04 |     -- |  4.79e+00 |  6.47e+00 |     -- |  1.25e+01 |  1.84e+01
 1296015 |  1.97e-04 |     -- |  6.09e+00 |  7.83e+00 |     -- |  1.26e+01 |  1.83e+01
 1300015 |  1.70e-04 |     -- |  4.51e+00 |  6.09e+00 |     -- |  1.23e+01 |  1.74e+01
 1304015 |  2.29e-04 |     -- |  4.06e+00 |  5.63e+00 |     -- |  1.33e+01 |  2.06e+01
 1308015 |  1.79e-04 |     -- |  5.67e+00 |  7.34e+00 |     -- |  1.23e+01 |  1.74e+01
 1312015 |  1.70e-04 |     -- |  5.32e+00 |  6.97e+00 |     -- |  1.21e+01 |  1.71e+01
 1316015 |  1.88e-04 |     -- |  5.27e+00 |  6.91e+00 |     -- |  1.25e+01 |  1.81e+01
 1320015 |  1.82e-04 |     -- |  4.99e+00 |  6.55e+00 |     -- |  1.26e+01 |  1.79e+01
 1324015 |  1.76e-04 |     -- |  5.26e+00 |  7.00e+00 |     -- |  1.23e+01 |  1.74e+01
 1328015 |  1.76e-04 |     -- |  4.77e+00 |  6.43e+00 |     -- |  1.23e+01 |  1.76e+01
 1332015 |  1.86e-04 |     -- |  4.51e+00 |  6.13e+00 |     -- |  1.26e+01 |  1.83e+01
 1336015 |  1.88e-04 |     -- |  5.54e+00 |  7.36e+00 |     -- |  1.26e+01 |  1.79e+01
 1340015 |  1.81e-04 |     -- |  5.13e+00 |  6.71e+00 |     -- |  1.23e+01 |  1.78e+01
 1344015 |  1.90e-04 |     -- |  5.56e+00 |  7.22e+00 |     -- |  1.24e+01 |  1.81e+01
 1348015 |  1.76e-04 |     -- |  5.38e+00 |  7.27e+00 |     -- |  1.22e+01 |  1.73e+01
 1352015 |  2.07e-04 |     -- |  4.57e+00 |  6.03e+00 |     -- |  1.30e+01 |  1.94e+01
 1356015 |  1.65e-04 |     -- |  5.18e+00 |  6.78e+00 |     -- |  1.18e+01 |  1.69e+01
 1360015 |  1.67e-04 |     -- |  5.25e+00 |  6.85e+00 |     -- |  1.20e+01 |  1.70e+01
 1364015 |  1.86e-04 |     -- |  5.38e+00 |  6.98e+00 |     -- |  1.24e+01 |  1.80e+01
 1368015 |  1.61e-04 |     -- |  4.85e+00 |  6.73e+00 |     -- |  1.17e+01 |  1.66e+01
 1372015 |  1.69e-04 |     -- |  5.67e+00 |  7.55e+00 |     -- |  1.18e+01 |  1.68e+01
 1376015 |  1.67e-04 |     -- |  5.31e+00 |  7.02e+00 |     -- |  1.18e+01 |  1.69e+01
 1380015 |  1.76e-04 |     -- |  4.76e+00 |  6.41e+00 |     -- |  1.22e+01 |  1.76e+01
 1384015 |  2.13e-04 |     -- |  5.46e+00 |  7.03e+00 |     -- |  1.31e+01 |  1.94e+01
 1388015 |  1.68e-04 |     -- |  5.38e+00 |  6.93e+00 |     -- |  1.19e+01 |  1.70e+01
 1392015 |  1.64e-04 |     -- |  4.93e+00 |  6.55e+00 |     -- |  1.19e+01 |  1.69e+01
 1396015 |  1.61e-04 |     -- |  4.94e+00 |  6.36e+00 |     -- |  1.18e+01 |  1.68e+01
 1400015 |  1.64e-04 |     -- |  5.74e+00 |  7.34e+00 |     -- |  1.17e+01 |  1.66e+01
 1404015 |  1.92e-04 |     -- |  5.08e+00 |  6.80e+00 |     -- |  1.22e+01 |  1.84e+01
 1408015 |  1.60e-04 |     -- |  5.46e+00 |  7.24e+00 |     -- |  1.15e+01 |  1.63e+01
 1412015 |  1.73e-04 |     -- |  4.65e+00 |  6.29e+00 |     -- |  1.17e+01 |  1.75e+01
 1416015 |  1.80e-04 |     -- |  4.56e+00 |  6.18e+00 |     -- |  1.21e+01 |  1.80e+01
 1420015 |  1.58e-04 |     -- |  5.55e+00 |  7.24e+00 |     -- |  1.16e+01 |  1.63e+01
 1424015 |  1.56e-04 |     -- |  4.31e+00 |  5.86e+00 |     -- |  1.17e+01 |  1.67e+01
 1428015 |  1.78e-04 |     -- |  5.15e+00 |  6.73e+00 |     -- |  1.21e+01 |  1.76e+01
 1432015 |  1.59e-04 |     -- |  5.48e+00 |  7.14e+00 |     -- |  1.16e+01 |  1.63e+01
 1436015 |  1.85e-04 |     -- |  4.83e+00 |  6.19e+00 |     -- |  1.25e+01 |  1.82e+01
 1440015 |  1.96e-04 |     -- |  5.02e+00 |  6.52e+00 |     -- |  1.24e+01 |  1.87e+01
 1444015 |  1.48e-04 |     -- |  4.99e+00 |  6.60e+00 |     -- |  1.13e+01 |  1.59e+01
 1448015 |  1.58e-04 |     -- |  3.79e+00 |  5.23e+00 |     -- |  1.18e+01 |  1.70e+01
 1452015 |  1.58e-04 |     -- |  4.71e+00 |  6.24e+00 |     -- |  1.17e+01 |  1.67e+01
 1456015 |  2.05e-04 |     -- |  4.28e+00 |  5.67e+00 |     -- |  1.24e+01 |  1.94e+01
 1460015 |  1.65e-04 |     -- |  4.85e+00 |  6.29e+00 |     -- |  1.18e+01 |  1.71e+01
 1464015 |  1.63e-04 |     -- |  5.04e+00 |  6.75e+00 |     -- |  1.17e+01 |  1.68e+01
 1468015 |  1.49e-04 |     -- |  4.89e+00 |  6.66e+00 |     -- |  1.13e+01 |  1.59e+01
 1472016 |  1.61e-04 |     -- |  4.85e+00 |  6.50e+00 |     -- |  1.17e+01 |  1.67e+01
 1476016 |  1.75e-04 |     -- |  4.77e+00 |  6.34e+00 |     -- |  1.17e+01 |  1.76e+01
 1480016 |  1.65e-04 |     -- |  4.61e+00 |  6.01e+00 |     -- |  1.20e+01 |  1.72e+01
 1484016 |  1.61e-04 |     -- |  5.98e+00 |  7.65e+00 |     -- |  1.14e+01 |  1.62e+01
 1488016 |  1.53e-04 |     -- |  4.46e+00 |  6.18e+00 |     -- |  1.15e+01 |  1.64e+01
 1492016 |  1.73e-04 |     -- |  4.78e+00 |  6.36e+00 |     -- |  1.20e+01 |  1.75e+01
 1496016 |  1.77e-04 |     -- |  5.53e+00 |  7.27e+00 |     -- |  1.18e+01 |  1.74e+01
 1500016 |  1.52e-04 |     -- |  4.86e+00 |  6.50e+00 |     -- |  1.14e+01 |  1.62e+01
 1504017 |  1.50e-04 |     -- |  3.99e+00 |  5.45e+00 |     -- |  1.13e+01 |  1.65e+01
 1508017 |  1.65e-04 |     -- |  4.73e+00 |  6.19e+00 |     -- |  1.19e+01 |  1.71e+01
 1512017 |  1.49e-04 |     -- |  4.26e+00 |  5.77e+00 |     -- |  1.14e+01 |  1.63e+01
 1516017 |  1.48e-04 |     -- |  4.37e+00 |  5.95e+00 |     -- |  1.13e+01 |  1.61e+01
 1520017 |  1.45e-04 |     -- |  5.11e+00 |  6.74e+00 |     -- |  1.11e+01 |  1.56e+01
 1524017 |  1.62e-04 |     -- |  5.06e+00 |  6.42e+00 |     -- |  1.17e+01 |  1.68e+01
 1528018 |  1.75e-04 |     -- |  5.13e+00 |  6.86e+00 |     -- |  1.19e+01 |  1.74e+01
 1532018 |  1.56e-04 |     -- |  4.55e+00 |  6.00e+00 |     -- |  1.16e+01 |  1.66e+01
 1536018 |  1.58e-04 |     -- |  5.16e+00 |  6.58e+00 |     -- |  1.14e+01 |  1.65e+01
 1540018 |  1.70e-04 |     -- |  4.30e+00 |  5.98e+00 |     -- |  1.18e+01 |  1.75e+01
 1544018 |  1.66e-04 |     -- |  5.08e+00 |  6.56e+00 |     -- |  1.18e+01 |  1.70e+01
 1548018 |  1.51e-04 |     -- |  4.70e+00 |  6.29e+00 |     -- |  1.13e+01 |  1.62e+01
 1552018 |  1.51e-04 |     -- |  5.17e+00 |  6.70e+00 |     -- |  1.12e+01 |  1.60e+01
 1556018 |  1.33e-04 |     -- |  4.60e+00 |  6.29e+00 |     -- |  1.07e+01 |  1.51e+01
 1560018 |  1.81e-04 |     -- |  4.22e+00 |  5.62e+00 |     -- |  1.18e+01 |  1.82e+01
 1564018 |  1.59e-04 |     -- |  5.52e+00 |  7.19e+00 |     -- |  1.14e+01 |  1.63e+01
 1568018 |  1.51e-04 |     -- |  4.33e+00 |  5.86e+00 |     -- |  1.11e+01 |  1.63e+01
 1572018 |  1.47e-04 |     -- |  4.65e+00 |  5.93e+00 |     -- |  1.14e+01 |  1.61e+01
 1576018 |  1.50e-04 |     -- |  4.53e+00 |  6.16e+00 |     -- |  1.13e+01 |  1.62e+01
 1580018 |  1.33e-04 |     -- |  4.73e+00 |  6.50e+00 |     -- |  1.05e+01 |  1.50e+01
 1584018 |  1.47e-04 |     -- |  5.24e+00 |  6.86e+00 |     -- |  1.10e+01 |  1.57e+01
 1588018 |  1.46e-04 |     -- |  5.02e+00 |  6.67e+00 |     -- |  1.11e+01 |  1.57e+01
 1592018 |  1.53e-04 |     -- |  4.43e+00 |  5.96e+00 |     -- |  1.14e+01 |  1.64e+01
 1596018 |  1.62e-04 |     -- |  4.52e+00 |  6.00e+00 |     -- |  1.16e+01 |  1.70e+01
 1600018 |  1.34e-04 |     -- |  4.77e+00 |  6.24e+00 |     -- |  1.07e+01 |  1.52e+01
 1604018 |  1.52e-04 |     -- |  4.62e+00 |  6.21e+00 |     -- |  1.13e+01 |  1.63e+01
 1608018 |  1.57e-04 |     -- |  4.84e+00 |  6.40e+00 |     -- |  1.13e+01 |  1.65e+01
 1612018 |  1.40e-04 |     -- |  4.84e+00 |  6.31e+00 |     -- |  1.09e+01 |  1.55e+01
 1616018 |  1.30e-04 |     -- |  4.41e+00 |  6.14e+00 |     -- |  1.05e+01 |  1.49e+01
 1620018 |  1.45e-04 |     -- |  4.51e+00 |  6.26e+00 |     -- |  1.11e+01 |  1.59e+01
 1624018 |  1.50e-04 |     -- |  5.20e+00 |  6.78e+00 |     -- |  1.11e+01 |  1.59e+01
 1628018 |  1.44e-04 |     -- |  4.63e+00 |  6.20e+00 |     -- |  1.10e+01 |  1.58e+01
 1632019 |  1.39e-04 |     -- |  5.07e+00 |  6.64e+00 |     -- |  1.07e+01 |  1.53e+01
 1636019 |  1.56e-04 |     -- |  3.92e+00 |  5.20e+00 |     -- |  1.14e+01 |  1.69e+01
 1640019 |  1.43e-02 |     -- |  7.25e+00 |  1.21e+01 |     -- |  2.16e+01 |  1.69e+02
 1644019 |  2.63e-04 |     -- |  2.48e+00 |  3.97e+00 |     -- |  1.30e+01 |  2.26e+01
 1648019 |  8.39e-05 |     -- |  2.28e+00 |  3.84e+00 |     -- |  8.55e+00 |  1.24e+01
 1652019 |  7.00e-05 |     -- |  2.60e+00 |  4.04e+00 |     -- |  7.77e+00 |  1.11e+01
 1656020 |  6.07e-05 |     -- |  3.10e+00 |  4.47e+00 |     -- |  7.08e+00 |  1.01e+01
 1660020 |  6.04e-05 |     -- |  2.55e+00 |  3.94e+00 |     -- |  7.12e+00 |  1.03e+01
 1664020 |  6.07e-05 |     -- |  3.43e+00 |  4.93e+00 |     -- |  6.87e+00 |  9.86e+00
 1668020 |  6.33e-05 |     -- |  2.97e+00 |  4.34e+00 |     -- |  7.10e+00 |  1.04e+01
 1672020 |  6.14e-05 |     -- |  2.81e+00 |  4.21e+00 |     -- |  7.11e+00 |  1.02e+01
 1676020 |  5.69e-05 |     -- |  2.78e+00 |  4.10e+00 |     -- |  6.95e+00 |  9.84e+00
 1680020 |  6.28e-05 |     -- |  2.73e+00 |  4.12e+00 |     -- |  7.14e+00 |  1.04e+01
 1684020 |  5.58e-05 |     -- |  3.01e+00 |  4.37e+00 |     -- |  6.71e+00 |  9.61e+00
 1688020 |  6.88e-05 |     -- |  2.80e+00 |  4.17e+00 |     -- |  7.16e+00 |  1.10e+01
 1692020 |  5.79e-05 |     -- |  2.68e+00 |  4.12e+00 |     -- |  6.99e+00 |  9.94e+00
 1696020 |  5.60e-05 |     -- |  2.97e+00 |  4.37e+00 |     -- |  6.80e+00 |  9.64e+00
 1700020 |  5.98e-05 |     -- |  2.51e+00 |  3.95e+00 |     -- |  7.13e+00 |  1.02e+01
 1704020 |  5.49e-05 |     -- |  2.89e+00 |  4.25e+00 |     -- |  6.75e+00 |  9.58e+00
 1708020 |  6.05e-05 |     -- |  2.78e+00 |  4.25e+00 |     -- |  6.88e+00 |  1.01e+01
 1712020 |  6.16e-05 |     -- |  2.80e+00 |  4.16e+00 |     -- |  7.05e+00 |  1.03e+01
 1716020 |  5.99e-05 |     -- |  2.73e+00 |  4.17e+00 |     -- |  7.08e+00 |  1.01e+01
 1720020 |  6.02e-05 |     -- |  2.85e+00 |  4.31e+00 |     -- |  7.14e+00 |  1.01e+01
 1724020 |  6.67e-05 |     -- |  2.91e+00 |  4.30e+00 |     -- |  7.51e+00 |  1.07e+01
 1728020 |  6.59e-05 |     -- |  2.92e+00 |  4.32e+00 |     -- |  7.42e+00 |  1.06e+01
 1732020 |  6.67e-05 |     -- |  3.07e+00 |  4.36e+00 |     -- |  7.54e+00 |  1.07e+01
 1736020 |  7.07e-05 |     -- |  2.62e+00 |  4.06e+00 |     -- |  7.71e+00 |  1.12e+01
 1740020 |  7.02e-05 |     -- |  3.59e+00 |  4.94e+00 |     -- |  7.58e+00 |  1.08e+01
 1744020 |  7.12e-05 |     -- |  3.14e+00 |  4.53e+00 |     -- |  7.76e+00 |  1.10e+01
 1748020 |  7.95e-05 |     -- |  3.11e+00 |  4.57e+00 |     -- |  8.14e+00 |  1.18e+01
 1752020 |  7.97e-05 |     -- |  3.10e+00 |  4.58e+00 |     -- |  8.35e+00 |  1.18e+01
 1756020 |  8.15e-05 |     -- |  3.33e+00 |  4.82e+00 |     -- |  8.33e+00 |  1.18e+01
 1760020 |  8.59e-05 |     -- |  3.67e+00 |  5.01e+00 |     -- |  8.52e+00 |  1.21e+01
 1764020 |  8.65e-05 |     -- |  3.53e+00 |  5.00e+00 |     -- |  8.66e+00 |  1.22e+01
 1768020 |  9.40e-05 |     -- |  4.22e+00 |  5.77e+00 |     -- |  8.71e+00 |  1.24e+01
 1772020 |  9.66e-05 |     -- |  3.76e+00 |  5.13e+00 |     -- |  9.11e+00 |  1.29e+01
 1776020 |  1.08e-04 |     -- |  3.25e+00 |  4.64e+00 |     -- |  9.40e+00 |  1.40e+01
 1780020 |  1.02e-04 |     -- |  4.07e+00 |  5.73e+00 |     -- |  9.18e+00 |  1.31e+01
 1784020 |  1.13e-04 |     -- |  4.35e+00 |  5.92e+00 |     -- |  9.74e+00 |  1.38e+01
 1788020 |  1.13e-04 |     -- |  4.49e+00 |  6.07e+00 |     -- |  9.70e+00 |  1.38e+01
 1792020 |  1.13e-04 |     -- |  4.93e+00 |  6.43e+00 |     -- |  9.57e+00 |  1.36e+01
 1796020 |  1.85e-04 |     -- |  3.59e+00 |  4.99e+00 |     -- |  1.23e+01 |  1.86e+01
 1800020 |  1.33e-04 |     -- |  4.50e+00 |  5.92e+00 |     -- |  1.07e+01 |  1.52e+01
 1804020 |  1.15e-04 |     -- |  4.65e+00 |  6.25e+00 |     -- |  9.72e+00 |  1.38e+01
 1808020 |  1.28e-04 |     -- |  4.57e+00 |  6.06e+00 |     -- |  1.04e+01 |  1.48e+01
 1812020 |  1.38e-04 |     -- |  4.38e+00 |  6.04e+00 |     -- |  1.05e+01 |  1.55e+01
 1816020 |  1.27e-04 |     -- |  4.82e+00 |  6.47e+00 |     -- |  1.02e+01 |  1.45e+01
 1820020 |  1.62e-04 |     -- |  4.27e+00 |  5.67e+00 |     -- |  1.09e+01 |  1.71e+01
 1824021 |  9.45e-05 |     -- |  3.45e+00 |  5.00e+00 |     -- |  8.91e+00 |  1.28e+01
 1828021 |  1.15e-04 |     -- |  3.17e+00 |  4.61e+00 |     -- |  9.79e+00 |  1.45e+01
 1832021 |  9.73e-05 |     -- |  3.13e+00 |  4.53e+00 |     -- |  9.24e+00 |  1.32e+01
 1836021 |  1.02e-04 |     -- |  3.34e+00 |  4.70e+00 |     -- |  9.39e+00 |  1.35e+01
 1840021 |  1.06e-04 |     -- |  3.55e+00 |  5.02e+00 |     -- |  9.40e+00 |  1.37e+01
 1844021 |  1.16e-04 |     -- |  4.03e+00 |  5.31e+00 |     -- |  9.76e+00 |  1.43e+01
 1848021 |  1.07e-04 |     -- |  3.97e+00 |  5.27e+00 |     -- |  9.60e+00 |  1.36e+01
 1852021 |  1.26e-04 |     -- |  3.83e+00 |  5.35e+00 |     -- |  9.69e+00 |  1.50e+01
 1856021 |  1.19e-04 |     -- |  3.98e+00 |  5.38e+00 |     -- |  1.01e+01 |  1.45e+01
 1860021 |  1.05e-04 |     -- |  3.90e+00 |  5.30e+00 |     -- |  9.46e+00 |  1.35e+01
 1864021 |  1.18e-04 |     -- |  3.57e+00 |  5.05e+00 |     -- |  9.99e+00 |  1.45e+01
 1868021 |  1.18e-04 |     -- |  4.37e+00 |  5.83e+00 |     -- |  1.01e+01 |  1.42e+01
 1872021 |  1.12e-04 |     -- |  4.10e+00 |  5.37e+00 |     -- |  9.81e+00 |  1.40e+01
 1876021 |  1.25e-04 |     -- |  4.39e+00 |  5.82e+00 |     -- |  1.02e+01 |  1.47e+01
 1880021 |  1.28e-04 |     -- |  4.31e+00 |  5.70e+00 |     -- |  1.04e+01 |  1.49e+01
 1884021 |  1.26e-04 |     -- |  4.74e+00 |  6.38e+00 |     -- |  1.02e+01 |  1.45e+01
 1888021 |  1.51e-04 |     -- |  4.34e+00 |  6.07e+00 |     -- |  1.05e+01 |  1.63e+01
 1892021 |  1.15e-04 |     -- |  4.37e+00 |  5.87e+00 |     -- |  9.89e+00 |  1.40e+01
 1896021 |  1.23e+01 |     -- |  3.65e+01 |  9.08e+01 |     -- |  3.64e+02 |  4.96e+03
 1900021 |  3.72e-04 |     -- |  4.55e+00 |  8.91e+00 |     -- |  1.55e+01 |  2.58e+01
 1904021 |  6.75e-05 |     -- |  1.45e+00 |  3.05e+00 |     -- |  7.08e+00 |  1.12e+01
 1908021 |  4.82e-05 |     -- |  1.47e+00 |  3.09e+00 |     -- |  6.29e+00 |  9.32e+00
 1912021 |  7.46e-05 |     -- |  1.55e+00 |  3.11e+00 |     -- |  6.49e+00 |  1.18e+01
 1916021 |  7.30e-05 |     -- |  1.64e+00 |  3.16e+00 |     -- |  6.50e+00 |  1.17e+01
 1920021 |  1.25e-04 |     -- |  1.49e+00 |  3.04e+00 |     -- |  7.02e+00 |  1.55e+01
 1924021 |  1.28e-04 |     -- |  1.49e+00 |  3.12e+00 |     -- |  7.43e+00 |  1.57e+01
 1928021 |  1.00e-04 |     -- |  1.64e+00 |  3.19e+00 |     -- |  7.17e+00 |  1.38e+01
