Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  973215 |  4.91e-04 |     -- |  6.77e+00 |  8.45e+00 |     -- |  1.97e+01 |  3.02e+01
  977220 |  6.75e-04 |     -- |  4.31e+00 |  5.87e+00 |     -- |  2.22e+01 |  3.63e+01
  981225 |  3.77e-04 |     -- |  4.68e+00 |  5.97e+00 |     -- |  1.73e+01 |  2.68e+01
  985230 |  3.85e-04 |     -- |  4.82e+00 |  6.33e+00 |     -- |  1.73e+01 |  2.70e+01
  989235 |  3.59e-04 |     -- |  3.79e+00 |  5.21e+00 |     -- |  1.70e+01 |  2.63e+01
  993240 |  4.24e-04 |     -- |  4.03e+00 |  5.32e+00 |     -- |  1.84e+01 |  2.86e+01
  997245 |  3.87e-04 |     -- |  4.21e+00 |  5.59e+00 |     -- |  1.78e+01 |  2.73e+01
 1001250 |  6.31e-04 |     -- |  4.79e+00 |  6.31e+00 |     -- |  2.22e+01 |  3.50e+01
 1005255 |  4.34e-04 |     -- |  4.64e+00 |  6.14e+00 |     -- |  1.87e+01 |  2.88e+01
 1009260 |  4.55e-04 |     -- |  4.14e+00 |  5.50e+00 |     -- |  1.86e+01 |  2.97e+01
 1013265 |  4.46e-04 |     -- |  4.89e+00 |  6.36e+00 |     -- |  1.89e+01 |  2.92e+01
 1017270 |  4.06e-04 |     -- |  4.42e+00 |  5.80e+00 |     -- |  1.81e+01 |  2.79e+01
 1021275 |  4.31e-04 |     -- |  4.77e+00 |  6.25e+00 |     -- |  1.86e+01 |  2.87e+01
 1025280 |  4.23e-04 |     -- |  3.95e+00 |  5.43e+00 |     -- |  1.86e+01 |  2.86e+01
 1029285 |  4.45e-04 |     -- |  4.90e+00 |  6.28e+00 |     -- |  1.91e+01 |  2.92e+01
 1033290 |  4.91e-04 |     -- |  4.73e+00 |  6.33e+00 |     -- |  1.96e+01 |  3.07e+01
 1037295 |  4.65e-04 |     -- |  4.82e+00 |  6.35e+00 |     -- |  1.93e+01 |  2.98e+01
 1041300 |  4.60e-04 |     -- |  5.60e+00 |  7.35e+00 |     -- |  1.90e+01 |  2.94e+01
 1045305 |  4.71e-04 |     -- |  5.34e+00 |  6.94e+00 |     -- |  1.93e+01 |  2.99e+01
 1049310 |  4.93e-04 |     -- |  5.25e+00 |  6.81e+00 |     -- |  1.97e+01 |  3.06e+01
 1053315 |  4.81e-04 |     -- |  6.10e+00 |  7.77e+00 |     -- |  1.95e+01 |  3.00e+01
 1057320 |  4.94e-04 |     -- |  5.51e+00 |  7.18e+00 |     -- |  2.01e+01 |  3.06e+01
 1061325 |  5.22e-04 |     -- |  5.51e+00 |  7.19e+00 |     -- |  2.04e+01 |  3.15e+01
 1065330 |  5.37e-04 |     -- |  5.12e+00 |  6.70e+00 |     -- |  2.05e+01 |  3.21e+01
 1069335 |  5.15e-04 |     -- |  5.99e+00 |  7.54e+00 |     -- |  2.04e+01 |  3.12e+01
 1073340 |  4.85e-04 |     -- |  5.06e+00 |  6.61e+00 |     -- |  1.99e+01 |  3.04e+01
 1077345 |  5.27e-04 |     -- |  6.06e+00 |  7.96e+00 |     -- |  2.06e+01 |  3.15e+01
 1081350 |       nan |     -- |       nan |       nan |     -- |       nan |       nan
