Training set losses. Units: meV (U), meV/Å (F), meV (σ), % (R2)
    Step |      Loss |   U R2 |     U MAE |    U RMSE |   F R2 |     F MAE |    F RMSE
  444555 |  5.39e-03 |     -- |  1.60e+01 |  1.98e+01 |     -- |  7.01e+01 |  1.02e+02
  448560 |  5.39e-03 |     -- |  1.57e+01 |  1.94e+01 |     -- |  7.03e+01 |  1.02e+02
  452565 |  5.44e-03 |     -- |  1.56e+01 |  1.93e+01 |     -- |  7.08e+01 |  1.03e+02
  456570 |  5.36e-03 |     -- |  1.57e+01 |  1.95e+01 |     -- |  7.03e+01 |  1.02e+02
  460575 |  5.42e-03 |     -- |  1.57e+01 |  1.94e+01 |     -- |  7.06e+01 |  1.02e+02
  464580 |  5.29e-03 |     -- |  1.54e+01 |  1.92e+01 |     -- |  6.96e+01 |  1.01e+02
  468585 |  5.32e-03 |     -- |  1.58e+01 |  1.97e+01 |     -- |  6.97e+01 |  1.01e+02
  472590 |  5.31e-03 |     -- |  1.57e+01 |  1.95e+01 |     -- |  6.97e+01 |  1.01e+02
  476595 |  5.32e-03 |     -- |  1.56e+01 |  1.91e+01 |     -- |  6.98e+01 |  1.01e+02
  480600 |  5.28e-03 |     -- |  1.59e+01 |  1.99e+01 |     -- |  6.94e+01 |  1.01e+02
  484605 |  5.26e-03 |     -- |  1.58e+01 |  1.97e+01 |     -- |  6.93e+01 |  1.01e+02
  488610 |  5.23e-03 |     -- |  1.62e+01 |  2.02e+01 |     -- |  6.89e+01 |  1.00e+02
  492615 |  5.23e-03 |     -- |  1.53e+01 |  1.89e+01 |     -- |  6.91e+01 |  1.01e+02
  496620 |  5.27e-03 |     -- |  1.62e+01 |  2.02e+01 |     -- |  6.92e+01 |  1.01e+02
  500625 |  5.19e-03 |     -- |  1.53e+01 |  1.89e+01 |     -- |  6.88e+01 |  1.00e+02
  504630 |  5.20e-03 |     -- |  1.46e+01 |  1.83e+01 |     -- |  6.89e+01 |  1.00e+02
  508635 |  5.23e-03 |     -- |  1.52e+01 |  1.88e+01 |     -- |  6.92e+01 |  1.00e+02
  512640 |  5.16e-03 |     -- |  1.56e+01 |  1.94e+01 |     -- |  6.86e+01 |  9.97e+01
  516645 |  5.18e-03 |     -- |  1.55e+01 |  1.92e+01 |     -- |  6.87e+01 |  9.99e+01
  520650 |  5.17e-03 |     -- |  1.62e+01 |  2.01e+01 |     -- |  6.86e+01 |  9.97e+01
  524655 |  5.07e-03 |     -- |  1.56e+01 |  1.92e+01 |     -- |  6.78e+01 |  9.89e+01
  528660 |  5.15e-03 |     -- |  1.52e+01 |  1.89e+01 |     -- |  6.86e+01 |  9.97e+01
  532665 |  5.07e-03 |     -- |  1.55e+01 |  1.93e+01 |     -- |  6.79e+01 |  9.88e+01
  536670 |  5.10e-03 |     -- |  1.52e+01 |  1.88e+01 |     -- |  6.81e+01 |  9.92e+01
  540675 |  5.14e-03 |     -- |  1.52e+01 |  1.89e+01 |     -- |  6.85e+01 |  9.96e+01
  544680 |  5.06e-03 |     -- |  1.51e+01 |  1.87e+01 |     -- |  6.80e+01 |  9.88e+01
  548685 |  5.12e-03 |     -- |  1.66e+01 |  2.05e+01 |     -- |  6.80e+01 |  9.90e+01
  552690 |  5.05e-03 |     -- |  1.50e+01 |  1.84e+01 |     -- |  6.77e+01 |  9.88e+01
  556695 |  5.03e-03 |     -- |  1.52e+01 |  1.90e+01 |     -- |  6.76e+01 |  9.85e+01
  560700 |  5.01e-03 |     -- |  1.49e+01 |  1.85e+01 |     -- |  6.75e+01 |  9.83e+01
  564705 |  5.06e-03 |     -- |  1.48e+01 |  1.83e+01 |     -- |  6.79e+01 |  9.89e+01
  568710 |  4.95e-03 |     -- |  1.55e+01 |  1.92e+01 |     -- |  6.70e+01 |  9.76e+01
  572715 |  5.00e-03 |     -- |  1.51e+01 |  1.87e+01 |     -- |  6.74e+01 |  9.82e+01
  576720 |  4.98e-03 |     -- |  1.46e+01 |  1.81e+01 |     -- |  6.74e+01 |  9.82e+01
  580725 |  5.03e-03 |     -- |  1.54e+01 |  1.91e+01 |     -- |  6.74e+01 |  9.84e+01
  584730 |  4.95e-03 |     -- |  1.55e+01 |  1.93e+01 |     -- |  6.70e+01 |  9.76e+01
  588735 |  4.92e-03 |     -- |  1.47e+01 |  1.81e+01 |     -- |  6.68e+01 |  9.75e+01
  592740 |  4.95e-03 |     -- |  1.53e+01 |  1.90e+01 |     -- |  6.70e+01 |  9.77e+01
  596745 |  4.96e-03 |     -- |  1.49e+01 |  1.85e+01 |     -- |  6.71e+01 |  9.78e+01
  600750 |  4.95e-03 |     -- |  1.46e+01 |  1.80e+01 |     -- |  6.71e+01 |  9.78e+01
  604755 |  4.91e-03 |     -- |  1.48e+01 |  1.84e+01 |     -- |  6.69e+01 |  9.74e+01
